"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"CASE: Animatronics","0","0","7","0","0.93","0.93","0.13","0.08","38.5","0.10","0.05","46","0.45","2016-08-06","489360"
"Deputy Dangle","0","0","5","0","1.92","1.92","0.38","0.35","7.9","0.45","0.34","18","0.99","2016-08-06","355690"
"Lethal Brutal Racing","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","169","0.16","2016-08-05","509240"
"Aircraft War X","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","508","0.13","2016-08-05","508670"
"Take Thy Throne","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","749","0.10","2016-08-05","491260"
"Funfair Ride Simulator 3","0","0","5","0","0.46","0.46","0.09","0.05","44.4","0.29","0.06","33","0.23","2016-08-05","497720"
"Wobbly Jungle","0","0","6","0","0.42","0.42","0.07","0.11","-57.1","0.12","0.07","44","0.18","2016-08-05","437090"
"Conclusion","0","0","5","0","0.33","0.33","0.07","0.06","14.3","0.04","0.07","337","0.18","2016-08-05","497350"
"The Cat! Porfirio's Adventure","0","0","5","0","0.40","0.40","0.08","0.08","0.0","0.10","0.03","50","0.21","2016-08-05","492270"
"Sky Valley","0","0","5","0","0.47","0.47","0.09","0.07","22.2","0.06","0.60","36","0.23","2016-08-05","506590"
"Conception II: Children of the Seven Stars","0","0","8","0","1.21","1.21","0.15","0.14","6.7","0.33","1.86","71","0.52","2016-08-05","458730"
"FARIA: Ghosts of the Stream","0","0","5","0","2.47","2.47","0.49","0.55","-12.2","1.31","1.21","8","1.28","2016-08-04","504670"
"Squarelands","0","0","8","0","0.34","0.34","0.04","0.02","50.0","0.04","0.03","144","0.14","2016-08-04","383560"
"Polynomial 2","0","0","8","0","1.53","1.53","0.19","N/A","0.0","0.21","2.17","28","0.66","2016-08-04","379420"
"Baezult","0","0","5","0","1.45","1.45","0.29","0.38","-31.0","0.27","2.89","12","0.76","2016-08-04","509860"
"Dungeon Defenders","0","0","7","0","0.36","0.36","0.05","0.03","40.0","0.07","0.07","338","0.17","2016-08-04","65800"
"Enigmatis 3: The Shadow of Karkhala","0","0","5","0","0.34","0.34","0.07","0.08","-14.3","0.08","0.05","227","0.18","2016-08-04","495110"
"Weather Lord: Legendary Hero Collector's Edition","0","0","6","0","1.29","1.29","0.21","N/A","0.0","2.74","7.63","12","0.55","2016-08-04","500220"
"Space Rift - Episode 1","0","0","8","0","4.42","4.42","0.55","1.16","-110.9","2.49","9.15","14","1.91","2016-08-04","437080"
"RollerGirls From Beyond","0","0","8","0","2.44","2.44","0.30","N/A","0.0","1.13","4.52","23","1.04","2016-08-03","470490"
"Kingdom: New Lands","0","0","8","0","0.38","0.38","0.05","0.04","20.0","0.03","0.03","850","0.17","2016-08-03","496300"
"The Wizard's Lair","0","0","7","0","0.28","0.28","0.04","0.02","50.0","0.04","0.03","271","0.14","2016-08-03","507360"
"Vicky Saves the Big Dumb World","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.04","0.04","81","0.16","2016-08-03","404660"
"Broken Armor","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.32","0.04","56","0.18","2016-08-03","508840"
"Anicon - Animal Complex - Cat's Path","0","0","5","0","1.59","1.59","0.32","0.31","3.1","0.71","3.51","21","0.83","2016-08-03","502120"
"Deadly Sin 2","0","0","5","0","0.32","0.32","0.06","0.08","-33.3","0.03","0.03","67","0.16","2016-08-02","285420"
"Deadly Sin","0","0","5","0","0.52","0.52","0.10","0.09","10.0","0.14","0.05","23","0.26","2016-08-02","354730"
"Nary","0","0","5","0","0.32","0.32","0.06","0.05","16.7","0.37","0.04","68","0.16","2016-08-02","491720"
"Animated Puzzles","0","0","7","0","1.38","1.38","0.20","0.22","-10.0","1.62","4.06","16","0.70","2016-08-02","379610"
"Rising Islands","0","0","5","0","0.34","0.34","0.07","0.04","42.9","0.03","0.03","55","0.18","2016-08-02","452450"
"Trap House","0","0","6","0","1.97","1.97","0.33","N/A","0.0","0.29","18.28","5","0.86","2016-08-02","468150"
"The Orb Chambers II","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.13","0.10","446","0.13","2016-08-02","501830"
"Wailing Heights","0","0","6","0","1.60","1.60","0.27","N/A","0.0","0.66","4.48","24","0.70","2016-08-02","443650"
"Ray Gigant","0","0","8","0","1.00","1.00","0.12","0.20","-66.7","0.47","1.49","25","0.42","2016-08-02","421600"
"M.EXE","0","0","10","0","2.16","2.16","0.22","N/A","0.0","3.45","4.72","10","0.96","2016-08-01","496510"
"VA-11 Hall-A: Cyberpunk Bartender Action","0","0","5","0","1.20","1.20","0.24","0.25","-4.2","0.18","0.86","529","0.63","2016-08-01","447530"
"Supipara - Chapter 1 Spring Has Come!","0","0","6","0","1.21","1.21","0.20","0.25","-25.0","0.08","2.43","48","0.52","2016-08-01","496350"
"Deranged Rabbits","0","0","7","0","0.47","0.47","0.07","0.05","28.6","0.64","0.04","44","0.24","2016-08-01","448520"
"BlackSmith HIT","0","0","7","0","0.34","0.34","0.05","0.02","60.0","0.03","0.03","200","0.17","2016-08-01","508170"
"Slavistan","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.03","0.03","311","0.13","2016-08-01","504770"
"Slain: Back from Hell","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.05","0.13","165","0.16","2016-08-01","369070"
"Zombie Camp","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.11","0.06","61","0.18","2016-08-01","503410"
"The Secret Monster Society","0","0","8","0","0.45","0.45","0.06","0.03","50.0","0.06","0.06","41","0.21","2016-07-31","495960"
"Hero Generations: ReGen","0","0","6","0","0.83","0.83","0.14","0.43","-207.1","11.80","1.69","22","0.37","2016-07-31","443260"
"Out of Reach","0","0","8","0","0.42","0.42","0.05","0.03","40.0","0.07","0.10","133","0.17","2016-07-31","327090"
"Klepto","0","0","5","0","0.75","0.75","0.15","0.57","-280.0","9.83","1.76","25","0.39","2016-07-30","403590"
"Whispers","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","255","0.13","2016-07-30","505760"
"A Detective's Novel","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","761","0.13","2016-07-30","503820"
"D.N.Age","0","0","5","0","1.94","1.94","0.39","N/A","0.0","0.42","2.44","12","1.02","2016-07-29","497470"
"$1 Ride","0","0","5","0","0.33","0.33","0.07","0.04","42.9","0.03","0.03","521","0.18","2016-07-29","508290"
"Neon Warp","0","0","5","0","0.59","0.59","0.12","0.12","0.0","0.21","0.44","14","0.31","2016-07-29","485920"
"Shard Games","0","0","5","0","0.27","0.27","0.05","0.05","0.0","0.03","0.03","294","0.13","2016-07-29","477180"
"Grand Pigeon's Duty","0","0","9","0","0.41","0.41","0.05","0.02","60.0","0.03","0.03","426","0.22","2016-07-29","449530"
"Kitten Rampage","0","0","8","0","1.02","1.02","0.13","N/A","0.0","3.87","1.21","17","0.45","2016-07-29","434360"
"Totally Unbalanced","0","0","10","0","0.70","0.70","0.07","0.06","14.3","0.06","0.19","49","0.30","2016-07-29","487330"
"A Legend of Luca","0","0","7","0","0.97","0.97","0.14","0.27","-92.9","0.58","0.68","25","0.49","2016-07-29","433600"
"Fly and Destroy","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.03","0.19","410","0.13","2016-07-29","508180"
"Axis Football 2016","0","0","7","0","0.63","0.63","0.09","0.08","11.1","0.40","0.14","26","0.31","2016-07-28","501190"
"Hover Havoc","0","0","7","0","0.47","0.47","0.07","N/A","0.0","0.06","0.04","30","0.24","2016-07-28","504500"
"Phantom Brave PC","0","0","6","0","0.77","0.77","0.13","0.27","-107.7","0.73","0.80","52","0.34","2016-07-28","409870"
"SEUM: Speedrunners from Hell","0","0","9","0","0.73","0.73","0.08","0.05","37.5","0.07","0.10","54","0.35","2016-07-28","457210"
"SpiritSphere","0","0","11","0","0.56","0.56","0.05","0.03","40.0","0.14","0.25","28","0.26","2016-07-28","458170"
"Nightside","0","0","5","0","0.33","0.33","0.07","0.03","57.1","0.04","0.03","64","0.18","2016-07-28","360390"
"ABZÛ","0","0","6","0","0.59","0.59","0.10","0.08","20.0","0.06","0.09","420","0.26","2016-07-28","384190"
"FATED: The Silent Oath","0","0","6","0","0.57","0.57","0.10","0.19","-90.0","2.52","3.51","26","0.26","2016-07-28","401820"
"Headlander","0","0","6","0","0.35","0.35","0.06","0.04","33.3","0.05","0.07","161","0.16","2016-07-28","340000"
"Corona Blossom Vol.1 Gift From the Galaxy","0","0","8","0","1.30","1.30","0.16","0.18","-12.5","0.38","1.87","65","0.56","2016-07-28","496260"
"Audio Arena","0","0","7","0","0.68","0.68","0.10","0.25","-150.0","0.45","1.08","25","0.35","2016-07-27","457770"
"Woodle Tree 2: Worlds","0","0","9","0","0.33","0.33","0.04","0.02","50.0","0.03","0.03","614","0.17","2016-07-27","495350"
"Grizzly Valley","0","0","5","0","0.50","0.50","0.10","0.23","-130.0","0.04","0.05","20","0.26","2016-07-27","461520"
"Neon Space 2","0","0","7","0","0.29","0.29","0.04","0.03","25.0","0.03","0.03","493","0.14","2016-07-27","505210"
"Francisca","0","0","5","0","0.62","0.62","0.12","0.05","58.3","0.14","0.03","37","0.31","2016-07-27","501760"
"SEGA Mega Drive & Genesis Classics","0","0","9","0","0.36","0.36","0.04","0.02","50.0","0.03","0.03","3292","0.17","2016-07-27","34270"
"The Amazing Shinsengumi: Heroes in Love","0","0","6","0","2.18","2.18","0.36","0.36","0.0","0.45","2.26","20","0.94","2016-07-27","494440"
"Quatros Origins","0","0","5","0","0.36","0.36","0.07","0.04","42.9","0.10","0.16","41","0.18","2016-07-26","421870"
"Tribal Pass","0","0","7","0","0.28","0.28","0.04","0.02","50.0","0.03","0.03","1239","0.14","2016-07-26","470270"
"Montaro","0","0","5","0","0.85","0.85","0.17","0.15","11.8","0.41","0.11","382","0.44","2016-07-26","495890"
"Simple Ball: Extended Edition","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","141","0.16","2016-07-26","487530"
"Zipple World","0","0","5","0","0.41","0.41","0.08","0.05","37.5","0.15","0.49","29","0.21","2016-07-26","433110"
"Human: Fall Flat","0","0","7","0","0.40","0.40","0.06","0.03","50.0","0.06","0.06","2261","0.21","2016-07-26","477160"
"Riptide GP: Renegade","0","0","10","0","0.63","0.63","0.06","0.05","16.7","0.50","0.23","33","0.26","2016-07-26","443860"
"Clock Simulator","0","0","6","0","0.50","0.50","0.08","0.05","37.5","0.04","0.04","45","0.21","2016-07-26","501120"
"Just Deserts","0","0","5","0","0.73","0.73","0.15","0.32","-113.3","0.04","0.67","62","0.39","2016-07-26","488660"
"Orange Moon","0","0","5","0","0.31","0.31","0.06","0.04","33.3","1.31","0.06","110","0.16","2016-07-26","432950"
"Castle Invasion: Throne Out","0","0","6","0","1.10","1.10","0.18","N/A","0.0","3.62","0.00","9","0.47","2016-07-25","504850"
"Kingdom Rush Frontiers","0","0","6","0","0.52","0.52","0.09","0.09","0.0","0.07","0.06","174","0.23","2016-07-25","458710"
"The Sunset","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","77","0.13","2016-07-25","499960"
"Abyss Cave","0","0","5","0","0.43","0.43","0.09","1.58","-1,655.6","0.16","0.12","30","0.23","2016-07-25","348740"
"Oddworld: Munch's Oddysee","0","0","5","0","0.51","0.51","0.10","0.09","10.0","0.10","0.08","55","0.26","2016-07-24","15740"
"Shonen Idle Z","0","0","6","0","1.13","1.13","0.19","30.00","-15,689.5","2.44","0.19","31","0.50","2016-07-24","492800"
"Red is Dead","0","0","5","0","1.56","1.56","0.31","N/A","0.0","0.54","0.17","11","0.81","2016-07-24","503130"
"Dragon Rage","0","0","5","0","0.84","0.84","0.17","N/A","0.0","1.98","0.55","22","0.44","2016-07-23","498190"
"DreamBreak","0","0","5","0","0.38","0.38","0.08","0.05","37.5","0.25","0.08","40","0.21","2016-07-23","443570"
"Voodoo Garden","0","0","6","0","0.56","0.56","0.09","0.08","11.1","0.12","0.09","75","0.23","2016-07-23","502770"
"Mini Thief","0","0","5","0","0.41","0.41","0.08","0.05","37.5","0.10","0.03","46","0.21","2016-07-23","481870"
"Legends of Pixelia","0","0","9","0","5.98","5.98","0.66","N/A","0.0","0.86","1.00","6","2.30","2016-07-23","371530"
"The Shadowland","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.09","0.12","101","0.16","2016-07-23","498620"
"The Away Team","0","0","10","0","0.65","0.65","0.07","0.03","57.1","0.06","0.09","44","0.30","2016-07-23","426290"
"Riddles Of The Past","0","0","5","0","0.81","0.81","0.16","2.27","-1,318.7","0.31","0.10","33","0.42","2016-07-22","500870"
"SUPERFIGHT","0","0","6","0","0.55","0.55","0.09","0.05","44.4","0.11","0.13","71","0.23","2016-07-22","404770"
"Quell Zen","0","0","5","0","1.13","1.13","0.23","N/A","0.0","1.11","2.01","11","0.60","2016-07-22","490100"
"1 Moment Of Time: Silentville","0","0","10","0","0.50","0.50","0.05","0.03","40.0","0.15","0.04","116","0.22","2016-07-22","497400"
"ASRECorp","0","0","5","0","0.93","0.93","0.19","0.20","-5.3","1.85","2.79","14","0.50","2016-07-22","498580"
"Crystal Cosmos","0","0","5","0","0.32","0.32","0.06","0.05","16.7","0.03","0.10","91","0.16","2016-07-22","496590"
"Ghost Sweeper","0","0","10","0","1.16","1.16","0.12","0.34","-183.3","4.04","0.66","15","0.52","2016-07-22","496990"
"Sky To Fly: Soulless Leviathan","0","0","5","0","0.36","0.36","0.07","0.04","42.9","0.08","0.10","37","0.18","2016-07-22","457810"
"10 Second Ninja X","0","0","9","0","0.49","0.49","0.05","0.04","20.0","0.25","0.23","67","0.22","2016-07-22","435790"
"Chime Sharp","0","0","12","0","0.50","0.50","0.04","0.02","50.0","0.04","0.04","166","0.21","2016-07-22","326520"
"This Book Is A Dungeon","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.03","0.03","97","0.16","2016-07-22","404690"
"Crush Your Enemies","0","0","6","0","0.36","0.36","0.06","0.06","0.0","0.06","0.07","80","0.16","2016-07-22","406850"
"Extravaganza Rising","0","0","7","0","0.38","0.38","0.05","0.03","40.0","0.03","0.03","84","0.17","2016-07-21","501030"
"Bohemian Killing","0","0","6","0","0.35","0.35","0.06","0.05","16.7","0.06","0.07","55","0.16","2016-07-21","492220"
"Blue Solar: Chaos War","0","0","5","0","0.76","0.76","0.15","0.48","-220.0","1.26","1.01","21","0.39","2016-07-21","501430"
"Go Mission: Space Travel","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","474","0.13","2016-07-21","487270"
"Moribund","0","0","8","0","0.43","0.43","0.05","0.03","40.0","0.04","0.89","43","0.17","2016-07-21","500790"
"Demon Hunter 2: New Chapter","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.04","0.05","99","0.18","2016-07-21","465720"
"Jack Keane","0","0","5","0","0.52","0.52","0.10","0.06","40.0","0.06","0.05","45","0.26","2016-07-21","12340"
"#killallzombies","0","0","5","0","0.53","0.53","0.11","0.06","45.5","0.03","0.03","49","0.29","2016-07-21","303720"
"Legends of Callasia","0","0","9","0","0.97","0.97","0.11","0.24","-118.2","0.35","4.95","17","0.48","2016-07-21","438920"
"Bad Rats Show","0","0","13","0","0.87","0.87","0.07","0.08","-14.3","1.64","0.43","67","0.43","2016-07-20","393200"
"Robot Legions Reborn","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.06","0.03","77","0.13","2016-07-20","490880"
"House of Snark 6-in-1 Bundle","0","0","6","0","0.86","0.86","0.14","0.08","42.9","0.20","0.25","26","0.37","2016-07-20","486810"
"Rabbit Island","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.07","0.03","40","0.18","2016-07-20","490300"
"The Afterglow of Grisaia","0","0","5","0","1.25","1.25","0.25","0.21","16.0","0.90","1.91","39","0.65","2016-07-20","464490"
"Drayt Empire","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","699","0.16","2016-07-20","502140"
"Slide Ride Arcade","0","0","8","0","0.32","0.32","0.04","0.02","50.0","0.04","0.03","558","0.14","2016-07-20","462400"
"FourChords Guitar Karaoke","0","0","6","0","1.57","1.57","0.26","N/A","0.0","0.31","3.75","25","0.68","2016-07-20","476930"
"Monsters' Den: Book of Dread","0","0","6","0","0.74","0.74","0.12","2.43","-1,925.0","0.57","1.57","23","0.31","2016-07-19","502230"
"Fairy Maids","0","0","9","0","2.02","2.02","0.22","N/A","0.0","0.00","0.74","16","0.96","2016-07-19","503090"
"Emerland Solitaire: Endless Journey","0","0","5","0","1.53","1.53","0.31","0.44","-41.9","16.96","1.79","14","0.81","2016-07-19","501050"
"Empty Horizons","0","0","6","0","1.82","1.82","0.30","0.38","-26.7","5.55","0.97","20","0.78","2016-07-19","496630"
"The Search for Simon","0","0","6","0","2.17","2.17","0.36","N/A","0.0","4.09","7.43","12","0.94","2016-07-19","488260"
"AuroraRL","0","0","8","0","0.44","0.44","0.05","0.04","20.0","0.03","0.04","63","0.17","2016-07-19","437890"
"Dark Shadows - Army of Evil","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.04","0.03","160","0.16","2016-07-19","280640"
"丛林守望者（Ranger of the jungle）","0","0","6","0","0.46","0.46","0.08","0.10","-25.0","0.45","0.10","36","0.21","2016-07-19","495010"
"Unnamed Fiasco","0","0","5","0","0.47","0.47","0.09","0.08","11.1","0.04","0.04","36","0.23","2016-07-19","389010"
"Bear With Me","0","0","7","0","0.35","0.35","0.05","0.04","20.0","0.04","0.04","176","0.17","2016-07-19","492630"
"EARTH DEFENSE FORCE 4.1  The Shadow of New Despair","0","0","6","0","0.51","0.51","0.09","0.10","-11.1","0.09","0.22","167","0.23","2016-07-19","410320"
"Megadimension Neptunia VII","0","0","7","0","1.39","1.39","0.20","0.18","10.0","0.47","1.53","183","0.70","2016-07-18","460120"
"I am Setsuna","0","0","7","0","1.27","1.27","0.18","0.18","0.0","0.07","2.00","144","0.63","2016-07-18","441830"
"Airship Asunder","0","0","5","0","0.45","0.45","0.09","0.07","22.2","0.07","0.04","30","0.23","2016-07-18","474730"
"Defend Your Crypt","0","0","6","0","0.36","0.36","0.06","0.05","16.7","0.05","0.15","59","0.16","2016-07-18","457450"
"e-River Cabin Journal","0","0","12","0","3.11","3.11","0.26","N/A","0.0","1.16","18.22","15","1.36","2016-07-17","485820"
"Bye-Bye, Wacky Planet","0","0","8","0","0.40","0.40","0.05","0.02","60.0","0.03","0.03","330","0.17","2016-07-16","492130"
"Trapper's Delight","0","0","6","0","0.53","0.53","0.09","0.35","-288.9","0.45","1.00","24","0.23","2016-07-16","467760"
"Turner","0","0","6","0","0.52","0.52","0.09","0.12","-33.3","0.05","0.43","25","0.23","2016-07-16","499340"
"SweatShop","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.03","0.03","120","0.16","2016-07-16","496680"
"Hikikomori No Chuunibyou","0","0","6","0","0.68","0.68","0.11","0.09","18.2","0.32","0.41","30","0.29","2016-07-16","501940"
"Infinium Strike","0","0","6","0","1.59","1.59","0.27","N/A","0.0","0.18","3.68","20","0.70","2016-07-15","374050"
"Tricky Towers","0","0","6","0","0.37","0.37","0.06","0.04","33.3","0.05","0.06","367","0.16","2016-07-15","437920"
"Iron Commando","0","0","5","0","0.39","0.39","0.08","0.08","0.0","0.06","0.05","45","0.21","2016-07-15","418640"
"WITCH-BOT MEGLILO","0","0","7","0","1.39","1.39","0.20","0.40","-100.0","0.47","4.15","14","0.70","2016-07-15","437020"
"BLOCKADE 3D","0","0","5","0","0.65","0.65","0.13","0.11","15.4","0.11","0.09","139","0.34","2016-07-15","302830"
"Domain Defense","0","0","15","0","0.74","0.74","0.05","0.03","40.0","0.07","0.08","41","0.35","2016-07-15","455960"
"Alien Run","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.03","0.03","516","0.16","2016-07-15","485410"
"Cosmic Cavern 3671　　宇宙最大の地底最大の作戦","0","0","5","0","0.70","0.70","0.14","0.18","-28.6","0.66","0.47","34","0.37","2016-07-14","496980"
"Rocket Ski Racing","0","0","5","0","0.72","0.72","0.14","0.32","-128.6","0.70","5.30","11","0.37","2016-07-14","471730"
